attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,max_trasl,max_rot,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_l0,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
spatial,True,,,500,,,,,,,,,,,,1e+00,0.0,spatial0.01.0_succ,gen_list_spatial,cifar,conv12,100,85,0,0.0,0.07650717496871948,0.0,0.0,0.0,0.0,,,,,,,,
spatial,False,,,500,,,,,,,,,,,,1.0,0.0,spatial0.01.0_miss,gen_list_spatial,cifar,conv12,100,85,85,0.0,0.07650717496871948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7008790697525553e-08,0.9996285232843137,0.9999999896664091,0.0,
spatial,True,,,500,,,,,,,,,,,,10.0,0.0,spatial0.010.0_succ,gen_list_spatial,cifar,conv12,100,85,8,0.09411764705882353,0.014922511577606202,15.599019161271263,628.05,0.8862745098039216,383.875,0.08045959011157568,0.8324047694001167,23715.256884037917,0.5814957304184452,0.007365328224284321,0.18849245469822973,3415.0111364400063,10.969062005763885
spatial,False,,,500,,,,,,,,,,,,10.0,0.0,spatial0.010.0_miss,gen_list_spatial,cifar,conv12,100,85,77,0.09411764705882353,0.014922511577606202,16.13823440892753,636.6576521517699,0.8829640947288002,39.87012987012987,0.0898513425442221,0.8224090591782782,25139.660739086175,0.5975303996609096,0.005374520230812757,0.13137186904932427,3609.8756990032293,10.969062005763885
spatial,True,,,500,,,,,,,,,,,,30.0,0.0,spatial0.030.0_succ,gen_list_spatial,cifar,conv12,100,85,27,0.3176470588235294,0.012722530364990235,23.079070964837715,1050.9896877269427,0.913289760348584,113.74074074074075,0.1809960404444397,0.4330798215683766,39823.17092648237,0.9541903721189039,-0.005542774899484698,0.07906776457356965,5707.785878319959,7.387938392300061
spatial,False,,,500,,,,,,,,,,,,30.0,0.0,spatial0.030.0_miss,gen_list_spatial,cifar,conv12,100,85,58,0.3176470588235294,0.012722530364990235,23.69108294638845,1097.486544962813,0.929885057471264,49.206896551724135,0.19260518065830118,0.4468102841689525,38842.52984060401,0.9329952228827953,-0.00018791981802864123,0.08923321458241666,5576.521264956467,7.387938392300061
spatial,True,,,500,,,,,,,,,,,,50.0,0.0,spatial0.050.0_succ,gen_list_spatial,cifar,conv12,100,85,69,0.8117647058823529,0.011057376861572266,26.401107237495033,1271.8179596476275,0.9338448422847399,44.52173913043478,0.2390469018297264,0.19773269378079156,44628.631020108085,1.1210700043047195,-0.00404960822808891,0.06079444892351177,6397.478847126582,6.1649464999969075
spatial,False,,,500,,,,,,,,,,,,50.0,0.0,spatial0.050.0_miss,gen_list_spatial,cifar,conv12,100,85,16,0.8117647058823529,0.011057376861572266,25.502763128930305,1223.19681372549,0.9583333333333334,192.0,0.21921256842069958,0.16788121541256257,44433.24586052337,1.1204046622328152,0.004875278051148906,0.026486204682102527,6352.668363499262,6.1649464999969075
spatial,True,,,500,,,,,,,,,,,,70.0,0.0,spatial0.070.0_succ,gen_list_spatial,cifar,conv12,100,85,79,0.9294117647058824,0.009988296031951904,27.7074052648245,1368.9212211466863,0.9399851079672369,38.88607594936709,0.26397291790361377,0.050624161852487075,48201.85238234948,1.2863971229083968,0.0021241342480055932,0.007294741671962245,6898.732847537228,6.11018087467807
spatial,False,,,500,,,,,,,,,,,,70.0,0.0,spatial0.070.0_miss,gen_list_spatial,cifar,conv12,100,85,6,0.9294117647058824,0.009988296031951904,31.659557354939135,1616.792156862745,0.9549019607843138,512.0,0.33445242247906787,0.050467505724596455,45666.03035384883,1.3238617074578491,-0.00673357676864782,0.007519161125192938,6569.768816199635,6.11018087467807
spatial,True,,,500,,,,,,,,,,,,100.0,0.0,spatial0.0100.0_succ,gen_list_spatial,cifar,conv12,100,85,80,0.9411764705882353,0.009344723224639893,29.366062109305496,1478.2379411764703,0.9475490196078423,38.4,0.2972407202157824,0.0,49046.09479767933,,0.0,0.0,7019.942793839674,5.559421873936243
spatial,False,,,500,,,,,,,,,,,,100.0,0.0,spatial0.0100.0_miss,gen_list_spatial,cifar,conv12,100,85,5,0.9411764705882353,0.009344723224639893,24.356314157352575,1257.1529411764707,0.8627450980392158,614.4,0.20248727052095344,0.0,47060.93004593836,,0.0,0.0,6734.39713669303,5.559421873936243
spatial,True,,,500,,,,,,,,,,,,0.0,1.0,spatial1.00.0_succ,gen_list_spatial,cifar,conv12,100,85,5,0.058823529411764705,0.015720670223236085,8.419087657525647,134.58318772087506,0.9317647058823528,613.6,0.023482380973941917,0.9964575268401641,1801.8199212384013,0.25299215294895167,0.74796515301441,0.9878966733768746,259.48509257054775,16.55300631185316
spatial,False,,,500,,,,,,,,,,,,0.0,1.0,spatial1.00.0_miss,gen_list_spatial,cifar,conv12,100,85,80,0.058823529411764705,0.015720670223236085,7.333068608067313,125.35308890175766,0.8400980392156858,38.4,0.01947167527568621,0.995855407881314,2346.251264813299,0.25342040465723353,0.7426894192720008,0.9883417387063931,336.39734351056416,16.55300631185316
spatial,True,,,500,,,,,,,,,,,,0.0,10.0,spatial10.00.0_succ,gen_list_spatial,cifar,conv12,100,85,12,0.1411764705882353,0.01590501070022583,12.947101396038379,429.0994940781697,0.9284313725490198,256.0,0.05539313904576789,0.9482618255637334,12540.159055956545,0.4336669964564628,0.02364538706146625,0.5750120672836504,1804.5668783865913,13.047190474251627
spatial,False,,,500,,,,,,,,,,,,0.0,10.0,spatial10.00.0_miss,gen_list_spatial,cifar,conv12,100,85,73,0.1411764705882353,0.01590501070022583,11.88459806904513,392.5921449488656,0.8624984053062758,42.082191780821915,0.049123778306381594,0.935328597992339,14507.695196505681,0.43254644452305796,0.0489191909297177,0.6077143195626726,2082.1946033971194,13.047190474251627
spatial,True,,,500,,,,,,,,,,,,0.0,30.0,spatial30.00.0_succ,gen_list_spatial,cifar,conv12,100,85,31,0.36470588235294116,0.015717458724975587,18.36160410234327,727.9392947107942,0.9377238728811342,90.25806451612904,0.11480990737291873,0.846608099339538,22078.963352505787,0.6109212876320926,0.005551711144336285,0.19656889140224543,3178.2733208030627,10.068659275124013
spatial,False,,,500,,,,,,,,,,,,0.0,30.0,spatial30.00.0_miss,gen_list_spatial,cifar,conv12,100,85,54,0.36470588235294116,0.015717458724975587,15.71311554920999,609.2490612251204,0.8665207443840407,56.888888888888886,0.08498329304565543,0.8247850270591301,25606.661162693363,0.6199212074845376,0.0020509512756956994,0.20390358072813555,3672.4774470798448,10.068659275124013
spatial,True,,,500,,,,,,,,,,,,0.0,50.0,spatial50.00.0_succ,gen_list_spatial,cifar,conv12,100,85,55,0.6470588235294118,0.01589900016784668,18.834121122222406,776.0807867081185,0.9003909874547508,51.527272727272724,0.12126164521052091,0.7780706866708816,28845.263095298793,0.6855616278229181,-0.004382419197856705,0.10572179072703357,4149.486360206073,9.708776804113867
spatial,False,,,500,,,,,,,,,,,,0.0,50.0,spatial50.00.0_miss,gen_list_spatial,cifar,conv12,100,85,30,0.6470588235294118,0.01589900016784668,16.94486094570789,696.8821055139792,0.8892710866196226,102.4,0.09929115587347098,0.7912250336381984,28235.49875883297,0.6652664750890567,-0.007886275563123235,0.10989161570257716,4045.6341435238833,9.708776804113867
spatial,True,,,500,,,,,,,,,,,,0.0,70.0,spatial70.00.0_succ,gen_list_spatial,cifar,conv12,100,85,55,0.6470588235294118,0.016042087078094482,18.74515470092324,786.4216210651666,0.9035061912924347,50.85454545454545,0.12007517196022034,0.7730954307459357,29738.82693492636,0.6622370536087454,0.0036135003076552858,0.07915458908920223,4284.119127851228,9.794653720168554
spatial,False,,,500,,,,,,,,,,,,0.0,70.0,spatial70.00.0_miss,gen_list_spatial,cifar,conv12,100,85,30,0.6470588235294118,0.016042087078094482,16.397116848686956,682.9493918742999,0.8669198346651111,102.4,0.09274956929437267,0.772507016077633,31038.82796746042,0.6713493521228436,0.009764620817949817,0.09000938469221258,4440.841170077717,9.794653720168554
spatial,True,,,500,,,,,,,,,,,,0.0,100.0,spatial100.00.0_succ,gen_list_spatial,cifar,conv12,100,85,49,0.5764705882352941,0.015947275161743164,18.123156790334168,777.9791169045809,0.899254630894298,62.69387755102041,0.11246702058034799,0.7633733375507313,31715.09612019396,0.6536720957983855,0.006887831886743868,0.06568057434321285,4566.09590876913,10.173557064992211
spatial,False,,,500,,,,,,,,,,,,0.0,100.0,spatial100.00.0_miss,gen_list_spatial,cifar,conv12,100,85,36,0.5764705882352941,0.015947275161743164,16.8481507069176,707.913185071147,0.8834099285743311,76.36111111111111,0.09889731993708652,0.762446317210652,31514.345815928387,0.6447507194480135,0.0020446181158608346,0.0877381216015595,4523.077729039311,10.173557064992211
spatial,True,,,500,,,,,,,,,,,,10.0,10.0,spatial10.010.0_succ,gen_list_spatial,cifar,conv12,100,85,12,0.1411764705882353,0.014715871810913085,17.55105056628178,696.7555358837061,0.9363325136147366,256.0,0.1013397194101802,0.8592730474546252,20112.073407135755,0.5921283462000374,-0.02683228513109873,0.13577139833346177,2895.1254374109135,10.132421044891581
spatial,False,,,500,,,,,,,,,,,,10.0,10.0,spatial10.010.0_miss,gen_list_spatial,cifar,conv12,100,85,73,0.1411764705882353,0.014715871810913085,17.00969387204427,684.772599042996,0.8881774034059304,42.082191780821915,0.1001023089250606,0.8062102607226683,26606.370439306942,0.6432879101189787,-0.021996942027202766,0.1309220787440674,3820.077555973,10.132421044891581
spatial,True,,,500,,,,,,,,,,,,10.0,30.0,spatial30.010.0_succ,gen_list_spatial,cifar,conv12,100,85,36,0.4235294117647059,0.014746947288513184,19.660733346162452,816.194799816485,0.9379326420675768,78.72222222222223,0.13143063973369914,0.7918276341187507,24844.667850437883,0.692724425284129,0.0028341269809819877,0.1266626719995931,3571.6563766133845,9.448202417854711
spatial,False,,,500,,,,,,,,,,,,10.0,30.0,spatial30.010.0_miss,gen_list_spatial,cifar,conv12,100,85,49,0.4235294117647059,0.014746947288513184,17.757663392886048,726.9096299749683,0.8772182111957615,62.69387755102041,0.10896072940174276,0.756581996669034,30310.224681980257,0.7031719624208667,0.004996481243628002,0.13006071178180456,4350.686071533958,9.448202417854711
spatial,True,,,500,,,,,,,,,,,,10.0,50.0,spatial50.010.0_succ,gen_list_spatial,cifar,conv12,100,85,51,0.6,0.014507160186767579,19.917367433822413,853.3207402423516,0.9060131193277949,55.549019607843135,0.13510067920530136,0.7398838027183973,28701.015768837788,0.7372904436994263,0.0017662908405467084,0.08294299281437116,4127.305382990801,9.25364144193383
spatial,False,,,500,,,,,,,,,,,,10.0,50.0,spatial50.010.0_miss,gen_list_spatial,cifar,conv12,100,85,34,0.6,0.014507160186767579,18.701436916987976,775.9295524643112,0.9022926507967544,90.3529411764706,0.12152522695326722,0.7333838266803238,32845.346124066375,0.738989033823674,0.006833708412398536,0.10942914183925632,4711.099331998196,9.25364144193383
spatial,True,,,500,,,,,,,,,,,,10.0,70.0,spatial70.010.0_succ,gen_list_spatial,cifar,conv12,100,85,54,0.6352941176470588,0.014705517292022706,19.662123451583266,849.7697696658097,0.9044397280165044,56.888888888888886,0.13078734010085924,0.7352572213930936,30477.58050238339,0.7255453942748936,0.006399563579302119,0.06913857698093911,4386.043814910627,9.372778050251506
