attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,max_trasl,max_rot,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_l0,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
jsma,True,,,500,,,,,0.4,0.4,,,,,,,,jsma0.40.4_succ,gen_list_jsma,cifar,resnet50,100,90,89,0.9888888888888889,24.44679406404495,7.902042730933586,183.85757786761658,0.7517074406737926,34.50561797752809,0.02704737884093037,0.9105224403542073,,0.20300925435110084,0.5539086292975516,0.9434581728010395,,29.697255138437345
jsma,False,,,500,,,,,0.4,0.4,,,,,,,,jsma0.40.4_miss,gen_list_jsma,cifar,resnet50,100,90,1,0.9888888888888889,24.44679406404495,3.2970225839606213,72.7647128193183,0.8000000116871853,2959.0,0.0035385279684721264,0.9885037707628861,5923.1500316499505,0.05522267140803877,0.586302505169383,0.9365303837502048,855.4025403445598,29.697255138437345
jsma,True,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_succ,gen_list_jsma,cifar,resnet50,100,90,86,0.9555555555555556,18.93766098499298,7.097166614364053,146.34120975714362,0.7423620834015735,35.7093023255814,0.020078032841528797,0.9234049977834684,17392.446933118918,0.19324946832859483,0.5780041770396975,0.9425069822996514,2515.5316202155673,32.14422345636503
jsma,False,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_miss,gen_list_jsma,cifar,resnet50,100,90,4,0.9555555555555556,18.93766098499298,6.987176554548407,140.64904231745294,0.7686274539606244,406.5,0.01682840923946898,0.9563525838829554,,0.14838748587908063,0.5590322308165911,0.9966228260539463,,32.14422345636503
jsma,True,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_succ,gen_list_jsma,cifar,resnet50,100,90,83,0.9222222222222223,16.61439035654068,6.780111602831561,130.57220403526534,0.7317269286463339,37.0,0.017693647146459372,0.9291087127796339,,0.18908906853251367,0.5813877290160616,0.9496482794833835,,31.49752940958448
jsma,False,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_miss,gen_list_jsma,cifar,resnet50,100,90,7,0.9222222222222223,16.61439035654068,9.600678236054238,226.76698039501346,0.8448179470724752,438.85714285714283,0.03046822207546931,0.8867227430034044,24557.012427104786,0.24976584326987922,0.4490176981926396,0.976596830802792,3542.906823441109,31.49752940958448
jsma,True,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_succ,gen_list_jsma,cifar,resnet50,100,90,81,0.9,15.401709520816803,6.2411595801708515,121.35002141564563,0.699975813903984,37.91358024691358,0.016574405867069555,0.9349466986914996,,0.17311765193426318,0.6243479639728877,0.9467080880818722,,33.798681786426364
jsma,False,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_miss,gen_list_jsma,cifar,resnet50,100,90,9,0.9,15.401709520816803,8.689151138876444,194.61048547723098,0.8448801834079435,180.77777777777777,0.026207736352022372,0.9038040576755537,20861.55041641874,0.22102155972420157,0.48962433205885514,0.939424858318004,3015.963356329479,33.798681786426364
jsma,True,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_succ,gen_list_jsma,cifar,resnet50,100,90,88,0.9777777777777777,12.649648723602295,5.923108553568247,110.81246677625164,0.6746435215872665,34.89772727272727,0.014929047580927403,0.9399550273751174,,0.16653237375105234,0.6207142239856087,0.9744651645998299,,36.621605302222
jsma,False,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_miss,gen_list_jsma,cifar,resnet50,100,90,2,0.9777777777777777,12.649648723602295,5.21148083080923,82.45295029060424,0.8627451035321928,813.0,0.01076211972723008,0.97070304608983,8732.708985431958,0.09531630414296197,0.7095519786246252,0.7844424730977491,1267.1186669182387,36.621605302222
jsma,True,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_succ,gen_list_jsma,cifar,resnet50,100,90,85,0.9444444444444444,17.718549423217773,7.117391150689923,143.14739211450228,0.7469435087344775,36.129411764705885,0.019123911000576106,0.9264529418217424,,0.19715924172858992,0.5598312526692169,0.9437037046860178,,27.906751021307816
jsma,False,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_miss,gen_list_jsma,cifar,resnet50,100,90,5,0.9444444444444444,17.718549423217773,7.831364719596257,160.83532002987266,0.8603921606961418,325.2,0.02150741931390776,0.9299053631670533,,0.17268211245438575,0.5298157228311939,0.8391012793782446,,27.906751021307816
jsma,True,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_succ,gen_list_jsma,cifar,resnet50,100,90,85,0.9444444444444444,14.670531311035155,6.143597512217827,115.29922579625728,0.7042214755698473,36.129411764705885,0.01573394428877102,0.9354590837741215,,0.17502856720726476,0.6186094687336641,0.9645481690144618,,35.505162015833776
jsma,False,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_miss,gen_list_jsma,cifar,resnet50,100,90,5,0.9444444444444444,14.670531311035155,9.20581369764408,198.80944407175423,0.9074509818413679,325.2,0.028408404264904152,0.9040226027303314,,0.2144647988431859,0.48728309189884766,0.8377315947635211,,35.505162015833776
jsma,True,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_succ,gen_list_jsma,cifar,resnet50,100,90,87,0.9666666666666667,14.243870143890382,6.343822998700779,124.48986811118891,0.7280595213235269,35.298850574712645,0.01650109995194922,0.9375706652543236,,0.17414130785765866,0.6114425963273417,0.9574410113403027,,43.00430773422796
jsma,False,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_miss,gen_list_jsma,cifar,resnet50,100,90,3,0.9666666666666667,14.243870143890382,9.23986804597046,210.24840283380408,0.8732026167944366,973.0,0.028263096347290503,0.9030707546657214,21095.628435288054,0.2196833874375185,0.42420087074794655,0.8863685810394536,3058.5940125445245,43.00430773422796
jsma,True,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_succ,gen_list_jsma,cifar,resnet50,100,90,83,0.9222222222222223,18.36806795358658,7.2145074780208365,147.73927238444466,0.7748641812685898,37.0,0.019760626581450634,0.9224417882467145,,0.19661266528441879,0.557662207131685,0.9551025387050294,,29.312736035541416
jsma,False,,,500,,,,,0.4,0.2,,,,,,,,jsma0.40.2_miss,gen_list_jsma,cifar,resnet50,100,90,7,0.9222222222222223,18.36806795358658,9.594716664518765,218.34456829012473,0.8638655562694668,232.28571428571428,0.03079972353795954,0.8911677814390631,,0.24511334948077673,0.46003140827301303,0.9552737077390784,,29.312736035541416
