attack,file_name,csv_name,dataset_name,model_name,adv_size,success_rate,L2,L1,Linf,L0,mse,uqi,ergas,sam,scc,vifp,rase,psnrb,magnet_det,squeezer_det,is_succ
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,26.776932718690468,1281.349048119725,0.9647058823529412,3072.0,0.006691415699908196,0.9890127368436682,6585.608327534273,0.12990511043954053,0.5449498354206033,0.9175808107076269,950.7305871958147,21.669451607705685,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,20.048460626780802,951.4568836191705,0.9235293925685041,3072.0,0.006545518884367802,0.9713571027728497,10095.154327823222,0.17361146621523174,0.39810423663584604,0.9748136353438807,1453.9919336306375,21.874350302989797,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,17.411930086503805,758.8882523138149,0.9431372561875512,3072.0,0.0066166449604161065,0.981154727644808,8748.433339630454,0.17925626987421117,0.6242102833914672,1.0119232918264645,1260.834205100671,21.913357307405526,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,18.66352122428013,787.098053124021,0.9921568627450981,3072.0,0.006803961520926872,0.9798006818460138,8715.04075728743,0.1914885126101983,0.4095474035036036,0.9353909843456479,1252.466656258019,21.492466932322685,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,20.258080076069714,909.5980215598555,1.0,3072.0,0.006667773963358599,0.9616488455861344,11239.907745244009,0.23772966413637478,0.37338780538302724,0.957383875653361,1615.523321201653,21.868257652356835,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,21.757921384495724,991.3372510669863,0.9568627450980393,3072.0,0.00650675065146875,0.9705224430675393,10661.23657684763,0.156725670323575,0.5317729923320301,0.9749290542170796,1538.761910116517,21.849454252181523,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,14.03178214876844,604.1745116419944,0.9411764705882353,3072.0,0.00679858854972567,0.9709976053406965,10257.998387505768,0.18977225797114217,0.4594001753067229,1.0236377814889095,1474.9452452778032,21.68112193638158,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,21.599530628037662,1007.8372602319016,0.9313725796400332,3072.0,0.006235785135923533,0.9862480818901916,6775.376906472743,0.12991767967307788,0.45276063360139157,0.9992623032532194,975.5485436892209,22.128089703699395,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,14.075785136150058,637.0333718598765,0.7235294545398039,3072.0,0.006764400691128988,0.9848204205224081,7587.840725882732,0.155194296922657,0.21898457254248452,0.9602630861931004,1095.1515669542666,21.899524094412435,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,23.752160833164844,1098.1117767035375,0.9745097979903221,3072.0,0.006721192894048731,0.9869657377294635,7687.434825324098,0.1523753847724257,0.6859909141570505,0.9425608208369894,1109.119590775156,21.66772041254722,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,17.232928874269433,801.8882342851044,0.8666666669004104,3072.0,0.0059060758800677194,0.9134145177009136,29115.591371567523,0.24217220928826957,0.43039506866844307,0.9087526465132848,4195.10995530811,21.046893858263648,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,18.59214207002178,892.535331630736,0.8431372549019608,3072.0,0.0065775757476935,0.9863778526359702,7424.971565687956,0.15122346425082137,0.4665708535857476,0.9611330823621848,1071.831616862396,21.900984298706568,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,20.863594533695494,969.2510094667182,0.974509834541994,3072.0,0.006626729362197346,0.9868855646985425,7027.261043578094,0.14303345433551937,0.47100397899140706,0.964799839408045,1012.1521180554123,21.845503829587585,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,26.616511951401296,1207.3980372399092,0.9843137257239398,3072.0,0.006050889518917128,0.8729839262135801,27909.427362696548,0.23913425495361865,0.5438885158167636,0.9560163677021656,3993.1119759397893,22.155150248066118,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,13.356187405753458,597.6901965053057,0.7235294559422661,3072.0,0.006643208534228149,0.9761035811762312,10175.26712569046,0.18038575973342566,0.5660710857257808,1.0309467698296364,1466.5074389957558,21.749365770654684,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,17.87724176282172,784.674504720113,0.9372549019607843,3072.0,0.006682854031083624,0.9686640802365334,11406.530222948175,0.21580508492131303,0.6143699032810315,0.9747523006149507,1643.3067507534238,21.754677468826312,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,21.316081761159595,1011.4294495734223,0.9470588564872742,3050.0,0.006566441990838045,0.973465398258813,10421.523904541626,0.1593980376845255,0.5343851858180715,0.9850994312167609,1502.7308510236362,21.688333756734135,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,15.496015680486266,710.4254921482475,0.8509803921568627,3072.0,0.006716857997750192,0.9903975726355986,5707.61030696844,0.1251262246768497,0.5075851701607016,0.9441023271219845,824.247666906739,21.18470241749021,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,19.628516700874382,933.6097952092102,0.8784313725490196,3072.0,0.006533368694262951,0.9419696757208117,15859.848869415706,0.2138548332150304,0.5672566413355599,0.9605198674497509,2283.6455856545363,21.86125780924295,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,21.91537267694022,1077.9078301119453,0.8686274874444101,3072.0,0.006435457420824411,0.9698131197526229,10104.724173874976,0.15035170412824636,0.5068647503493352,0.9351113143865252,1457.8177187696308,21.970252670224298,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,20.660143701683147,937.0314181013434,0.9784314027019576,3072.0,0.006665109762498042,0.9911786360463358,5874.4586765456725,0.12539985257490305,0.27113548454473135,1.0177833127106974,847.4834579275936,21.607894371591296,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,16.672577112632933,728.8882531058263,0.9882352941176471,3065.0,0.006483470416978242,0.974972605864339,10270.231190357801,0.20762787413780195,0.4916237836153236,0.984730638678509,1478.886237762084,21.865507361168447,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,18.362175181802293,822.0843372190116,0.8490196454758737,3072.0,0.0066887445324136955,0.9907427615490669,6103.11663796063,0.12515684004848193,0.3253568135983875,1.0061191381540298,881.0455091446629,21.531287871473545,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,15.371824850702836,695.6961024820221,0.8215686217534776,3072.0,0.006626570060136806,0.9876225181097742,6999.576483353154,0.1622384195553197,0.37189861106908434,0.9607663833587089,1009.9991801152355,21.92489879963716,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,15.934999953281253,742.084341618448,0.7627451347369774,3072.0,0.0066450923022737555,0.9805833669968949,8499.367412722604,0.16547809560555027,0.34776658726045273,0.9253786604333882,1224.0521217356068,21.791675328686715,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,16.001724091593445,732.0627633190622,0.8705882352941177,3072.0,0.0068509619666953896,0.9859356474313449,7704.417386371486,0.14384593400080276,0.5725626149543804,0.973432160801353,1111.771611416324,21.557699253423234,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,23.84172183498624,1090.9725375171677,1.0,3072.0,0.006448972511557303,0.978786557580888,8918.624818659853,0.17782744782543625,0.4508663171524738,0.9712911266813608,1286.0495204472895,21.958572244676617,1,0,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,31.438923575323493,1558.649013339655,1.0,3071.0,0.00566058637112687,0.9928091449436384,4962.812491165975,0.08454435597793637,0.42017941659867075,0.904948776235011,716.3202819280783,22.413165248355583,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,16.51507989933272,738.382388884618,0.8254902306724997,2979.0,0.006567563888151808,0.9903730789268326,6064.311796611404,0.12111615480309933,0.3549868230846629,0.9937610193772772,875.3491599132656,21.77336923155945,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,28.328559535459448,1450.723521627252,0.9607843137254902,3072.0,0.005879608857307848,0.8944865500291624,19239.90420226077,0.2530010120413367,0.44974902216520657,0.9707459545123106,2757.7922078165493,19.693651145202583,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,14.676073486296504,645.2666855995561,0.8921568931317797,3072.0,0.006653638923342223,0.9729267304561238,9357.513280020476,0.1789835854263687,0.4534133245693619,0.9722416191136297,1346.33544825457,21.82016999635975,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,13.746447175678997,627.0647135456111,0.7705882736280852,3072.0,0.0064241802900573295,0.9935940042691557,5001.7093453632715,0.1065930080142013,0.4845679019482201,0.9888696601359159,721.9345592384379,22.014466017756234,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,19.598884859055534,955.4353122011996,0.8215686627462798,3072.0,0.006288306135181096,0.9918517008090889,5551.693913076651,0.1055857898659059,0.3332058028544843,0.9903836156911306,801.2257166802967,22.170399332966216,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,15.31101224501855,637.5411984235049,0.9235294416839002,3072.0,0.006476096487082433,0.9905869487455208,6072.060341081424,0.11938393362332252,0.48939020475603473,0.9996389512493539,876.1474625862205,21.98793390119807,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,15.248075670310913,662.3294193964086,0.9921568627450981,3072.0,0.006676299186198057,0.9846073767558444,7759.116356847591,0.1502630334250875,0.5764557033975466,0.9459471991872714,1119.7498630184996,21.82426293327812,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,14.72906504122226,665.8882319222187,0.792156862745098,3072.0,0.006624379931219952,0.9878803934136305,6820.328338550063,0.14531192073871216,0.48401535518195643,0.9598009162235958,984.3232187499157,20.10495163261471,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,23.83594010849735,1109.4294242840188,0.9450980392156862,3072.0,0.006303360579920744,0.9927163495039113,5072.486043856872,0.10662055578941489,0.46108815609237386,0.9322669242170637,732.2678707186722,21.797126147207706,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,20.304875352495745,947.3274780901038,0.9392157173624226,3072.0,0.006429039756863143,0.9671883300527249,11213.710995773281,0.1656976902276079,0.5096646532224539,0.9406938371512096,1613.8767048419663,21.92444916907013,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,30.276711574573355,1525.929384954069,0.9392156824469566,3072.0,0.006653645425313011,0.9703158964766394,10856.73390229731,0.23809210409139459,0.37952453494987254,0.9947127563578219,1566.2641050628038,21.664445473737484,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,16.520046808469694,739.5823458684717,0.8098039296327852,3072.0,0.006771358523779392,0.9861305141806666,7521.801763495875,0.1525131024078686,0.6728177255911669,1.0316673803223575,1085.1402371143517,21.682456419148387,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,19.576590782847756,922.1608131197153,0.9882352941176471,3071.0,0.006674794377521107,0.9782488420831731,9402.300412710358,0.19121219908859668,0.6992192318465128,1.0023403354303715,1354.6523042792583,21.883182024866738,0,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,14.328828434215179,648.3451481086367,0.6058824015598672,3072.0,0.006650588316399389,0.988955030809529,6508.894703336905,0.14813866837812031,0.13060457080720453,1.0012921787408071,939.2563911500288,21.850330265918178,0,0,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,17.669346687836192,766.4921375181161,0.9333333333333333,3072.0,0.005533739604145115,0.9927399180556802,5324.70357985127,0.0766236526849769,0.6299921943112619,0.8849293296120743,768.3574138743695,20.259829516536406,1,1,1
bim,bim0.10.1_succ,gen_list_1,cifar,conv12,85,1.0,17.33780164975864,742.0097984034642,0.8921568640306884,3064.0,0.005915535664046136,0.9858622796041994,7016.131881282413,0.11395922843227842,0.48642260469465803,0.960902174400731,1011.5474276857406,21.17141197087316,1,1,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,5.528928343605871,306.08824583490684,0.10000005352730845,3071.0,0.00995086218383085,0.9709700022783085,10409.118763638544,0.2135004876712907,0.4944226658515845,0.9999606539957585,1499.34161930601,20.036184060195513,0,0,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,15.759988092175309,694.0941221789694,0.792156862745098,3072.0,0.009703350985408109,0.9784784210174869,8796.455941029599,0.16963226854422797,0.38039472671629,0.9851825145913661,1268.8321523006562,20.09293218040392,0,0,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,14.555153678856348,663.6059004168301,0.719607873991424,3072.0,0.00999437491974052,0.9865535320354465,7360.89370586066,0.15405664885635137,0.4538980210578572,0.9341909249198768,1062.3390717438667,19.458479984335554,0,0,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,20.38556684069001,973.466658083627,0.9019607843137255,3072.0,0.009948465263405657,0.9719536782962767,10488.867217951341,0.22124640365557882,0.49867101029834054,0.9343424538561118,1512.6890668011754,20.019242469740554,0,0,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,17.94821785673489,838.8607894881098,0.9607843137254902,3072.0,0.008976968155909142,0.9285489619861224,14327.095214761,0.24707260175663373,0.4909493768850921,0.9328253273199065,2037.5647001130137,20.25162580960601,1,0,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,19.298720029860363,889.4000451395324,0.84901963893105,3072.0,0.009885626208126379,0.9876335873593574,6979.349550709423,0.15359867317679904,0.38271411281187423,0.9686358573358421,1007.2059193158495,20.072552373472252,0,0,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,26.21378787193261,1217.5215891513171,0.9862745404243469,3072.0,0.009650088854752633,0.97633954021813,9480.836945538287,0.1590211669059816,0.5318341456359341,0.9641632556231178,1366.5899981434518,20.140535620631677,0,0,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,17.453869006290905,806.3392673176293,0.8058823894051944,3072.0,0.00999987570175649,0.9841056042162849,7768.240895520509,0.17721864496504933,0.2621836205467171,0.9456306482483825,1120.6445383375685,20.000164547502088,0,0,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,18.951951352655286,853.5705802949619,0.9372549019607843,3072.0,0.009470721839224925,0.9748447497052686,10349.80808904745,0.16920026560285129,0.6219734632587838,0.9723039957755305,1493.8538340913983,20.26476305778396,0,1,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,24.07075696868508,1110.6607848168003,0.9647058823529412,3072.0,0.009784405014556496,0.95948893425355,12537.092260199082,0.23562189517363494,0.39523456938549667,1.007066651798976,1803.4387669099933,20.05912404361249,0,0,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,21.445993678403656,1051.4588166460394,0.8,3072.0,0.008542080684416762,0.9534390708840745,15588.79584534618,0.2248108390188163,0.6277770870389575,0.9368735294327836,2247.742777313755,20.56811097065502,1,0,1
bim,bim0.10.3_succ,gen_list_1,cifar,conv12,77,0.9058823529411764,16.518503520013045,734.0784249445679,0.9627450983898312,3070.0,0.009693953410266234,0.9721841367004767,10925.63660371994,0.20310052862112646,0.572162855742467,0.9446447101903516,1575.4525017248395,20.12703446411344,0,0,1
