attack,file_name,csv_name,dataset_name,model_name,adv_size,success_rate,L2,L1,Linf,L0,mse,uqi,ergas,sam,scc,vifp,rase,psnrb,magnet_det,squeezer_det,is_succ,cifar_idx
jsma,jsma0.10.2_miss,gen_list_jsma,cifar,conv12,13,0.8470588235294118,7.862940586952472,154.5078686901295,0.9215686274509804,3072.0,0.02012559722459131,0.8045173351395588,34208.384681144926,0.4489534131774944,0.6737413807887722,1.2183088993585043,4857.65568635222,16.88239625383741,1,1,0,41
jsma,jsma0.10.2_miss,gen_list_jsma,cifar,conv12,13,0.8470588235294118,6.765764909486169,135.2059134061503,0.7960784313725491,3068.0,0.014900903258604955,0.8982806463534349,20347.132121381095,0.24012529358458667,0.6534298912121727,0.9564871413287034,2910.3377822912557,17.993271173266248,1,1,0,43
jsma,jsma0.10.2_miss,gen_list_jsma,cifar,conv12,13,0.8470588235294118,7.606116490022602,151.38630842366348,0.8666666666666667,3072.0,0.01883235939446412,0.8751762738887418,21820.68401268472,0.3219889801558652,0.6106335194296632,1.1309736663228762,3129.7461292013604,18.300726671648235,1,1,0,49
jsma,jsma0.10.2_miss,gen_list_jsma,cifar,conv12,13,0.8470588235294118,6.249856098955627,130.82749881406005,0.7000000941987131,3072.0,0.012715072023975543,0.9316601898002128,15759.630129154984,0.2072190589660858,0.7183495060411559,1.1677149558596547,2253.0839404840717,17.816195171261676,1,1,0,64
jsma,jsma0.10.2_miss,gen_list_jsma,cifar,conv12,13,0.8470588235294118,7.887518893676736,157.05690828490017,0.9372549019607843,3065.0,0.020251612727248538,0.8535314091001728,26006.39965738633,0.2607338936470744,0.6846296357289255,0.7137950909109634,3724.2470974239022,16.738945591666162,1,1,0,93
jsma,jsma0.10.2_miss,gen_list_jsma,cifar,conv12,13,0.8470588235294118,6.169943201361882,125.65495264766847,0.7333333333333334,3072.0,0.01239199189714574,0.9635318866752028,9883.482450816942,0.1760192184663212,0.769267577796326,0.9118425697615237,1417.7461928706496,18.792412775438358,1,1,0,95
jsma,jsma0.10.2_miss,gen_list_jsma,cifar,conv12,13,0.8470588235294118,8.22421845210068,177.82749985155525,0.7686274509803921,3072.0,0.02201750297782334,0.9182226394952985,16158.22738677948,0.27086795664247537,0.7687808785164089,1.0851366957288573,2313.2118971964655,16.72899636637076,1,1,0,96
jsma,jsma0.20.8_succ,gen_list_jsma,cifar,conv12,85,1.0,2.097617864659906,18.000034992645183,0.8000000021036934,3071.0,0.0014322918965300727,0.9930043179374869,3851.5774466512034,0.07431705043343807,0.8668185087381688,0.9746355816682438,558.653233000548,27.647872546570476,0,1,1,0
jsma,jsma0.20.8_succ,gen_list_jsma,cifar,conv12,85,1.0,1.297772705812368,7.890230198142432,0.4000000186994964,3072.0,0.0005482467434738136,0.9977007895876003,2072.197894871952,0.03612681175923375,0.9119627652538139,0.9938870820204078,301.7497921935949,32.58856222547174,0,1,1,2
jsma,jsma0.20.8_succ,gen_list_jsma,cifar,conv12,85,1.0,2.073768413399258,20.482390344610405,0.4000000004674874,3072.0,0.00139990736732177,0.9976837413495091,2604.286001520625,0.05254615979059616,0.8693234233005649,1.0181384513751548,376.12903512972287,23.75619962306238,0,0,1,3
