attack,file_name,csv_name,dataset_name,model_name,adv_size,success_rate,L2,L1,Linf,L0,mse,uqi,ergas,sam,scc,vifp,rase,psnrb,magnet_det,squeezer_det,is_succ
zoo,zoo13010.0_miss,gen_list_zoo,cifar,conv12,10,0.8823529411764706,0.27830969407519823,3.407163532136697,0.029997876111198862,3004.0,2.5213634705804178e-05,0.9998647636104426,643.6525171796052,0.009301406567245133,0.9871757909788537,0.9976990712182267,93.2024227730566,46.67934678068326,0,0,0
zoo,zoo13010.0_miss,gen_list_zoo,cifar,conv12,10,0.8823529411764706,1.3924822781204795,28.711655910411736,0.09999157762994954,3069.0,0.0006311871402602865,0.9963779881749076,3530.030871411177,0.05548139664883387,0.840423169314699,0.9871842144082227,509.79627798360224,32.328253262907495,0,0,0
zoo,zoo13010.0_miss,gen_list_zoo,cifar,conv12,10,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.199038089462897e-08,1.0,0.9999999922036995,0.0,25.644366161297008,0,0,0
zoo,zoo13010.0_miss,gen_list_zoo,cifar,conv12,10,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999945614593,0.0,inf,0,0,0
zoo,zoo13010.0_miss,gen_list_zoo,cifar,conv12,10,0.8823529411764706,1.885064172238742,42.00506409152466,0.12997898377624217,3072.0,0.001156727517401736,0.9948938589019841,3913.868682538822,0.06766740966607838,0.7583463134034841,0.9965055091335921,560.9439321336654,26.73519485383233,0,0,0
zoo,zoo13010.0_miss,gen_list_zoo,cifar,conv12,10,0.8823529411764706,0.49472970002347855,5.812236901352576,0.06996824086881148,1628.0,7.967365757985711e-05,0.999813975624258,,0.010116956319665743,0.9563717767276124,0.9923988286476159,,25.093621555587898,1,0,0
zoo,zoo13010.0_miss,gen_list_zoo,cifar,conv12,10,0.8823529411764706,1.127985128832621,22.185074873648446,0.08999374988032321,3071.0,0.0004141765790584455,0.9988150371281789,1928.8823344613572,0.028252872664173437,0.8493445132296266,0.9894140237415178,276.886276368137,27.88965294188019,0,0,0
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.295891961387937,3.813651365290083,0.029995062771965453,3071.0,2.8500017192057428e-05,0.9998982449683558,571.8106777329691,0.011258947573796219,0.9898167268735604,0.9980744460757398,82.21176782675197,45.72089100765629,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.28147256304381807,3.4362316473697647,0.0299984556202795,3072.0,2.578997517788286e-05,0.999934045903777,450.1607719165698,0.008613939663225816,0.989877471772416,0.9997969619417763,64.97230708387296,45.593984354170104,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.07920528684473659,0.628706828227234,0.009998939551559172,3072.0,2.042147612030274e-06,0.9999974734365104,98.4369976650479,0.0021840761820784596,0.9993998736501727,1.0000772790697676,14.189386435164014,23.835710169963313,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.694464930397333,36.45890996710342,0.11998609117433134,3072.0,0.0009346391277169399,0.9968535306855352,3212.088024211191,0.0627308874701085,0.8981228067427501,0.9936486168896268,463.4610248010424,30.24509448067448,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,1.1950549914019135,23.450335612210132,0.08999188320309504,3072.0,0.0004648946720295011,0.9974908438133719,2710.855955474616,0.05226724078554912,0.863372209955731,0.9964552631582343,390.6036023160816,33.23755792536825,0,0,1
zoo,zoo14010.0_succ,gen_list_zoo,cifar,conv12,78,0.9176470588235294,0.7274239813054411,12.283270658454036,0.059988861808589866,3071.0,0.0001722479324799019,0.9976700413018311,1999.521952087748,0.033371578929352476,0.9414190398068779,1.0025300863810294,284.6375109799658,36.85671723362033,0,0,1
