attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_l0,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
jsma,False,,,500,,,,,0.1,0.8,,,,,,jsma0.10.8_miss,gen_list_jsma,cifar,conv12,100,85,0,1.0,5.233105812072754,0.0,0.0,0.0,0.0,,,,,,,,34.71968027323923
jsma,True,,,500,,,,,0.1,0.8,,,,,,jsma0.10.8_succ,gen_list_jsma,cifar,conv12,100,85,85,1.0,1.7990860176086425,1.4030749122199724,15.452791268639276,0.36479820840086497,36.129411764705885,0.0014068365517857255,0.9934479325320534,,0.047930484143281424,0.9381858992779918,0.9877015574117982,,34.4145964226242
jsma,False,,,500,,,,,0.1,0.8,,,,,,jsma0.10.8_miss,gen_list_jsma,cifar,conv12,100,85,0,1.0,1.7990860176086425,0.0,0.0,0.0,0.0,,,,,,,,34.4145964226242
jsma,True,,,500,,,,,0.1,0.8,,,,,,jsma0.10.8_succ,gen_list_jsma,cifar,conv12,100,85,85,1.0,1.5242750000953675,1.2667754959932949,12.508454516062187,0.3564937066165635,36.129411764705885,0.0008142391265402464,0.9959247590927783,,0.0429953058102783,0.928773082705261,0.9975374681675683,,33.20933041148411
jsma,False,,,500,,,,,0.1,0.8,,,,,,jsma0.10.8_miss,gen_list_jsma,cifar,conv12,100,85,0,1.0,1.5242750000953675,0.0,0.0,0.0,0.0,,,,,,,,33.20933041148411
jsma,True,,,500,,,,,0.1,0.8,,,,,,jsma0.10.8_succ,gen_list_jsma,cifar,conv12,100,85,85,1.0,4.053927409648895,1.7710402122937934,35.03484445886249,0.3885352273644597,36.129411764705885,0.004788194119530019,0.9870697366608281,,0.04984107643837261,0.9154422053737882,0.9741011441177768,,32.78337584510178
jsma,False,,,500,,,,,0.1,0.8,,,,,,jsma0.10.8_miss,gen_list_jsma,cifar,conv12,100,85,0,1.0,4.053927409648895,0.0,0.0,0.0,0.0,,,,,,,,32.78337584510178
jsma,True,,,500,,,,,0.1,0.6,,,,,,jsma0.10.6_succ,gen_list_jsma,cifar,conv12,100,85,85,1.0,1.4901459264755248,1.292453033033965,12.16384077229154,0.36754330752492653,36.129411764705885,0.0008503684166205087,0.9957301675526661,,0.04363113822179742,0.9341355735770405,0.9945720659197069,,33.099023256433526
jsma,False,,,500,,,,,0.1,0.6,,,,,,jsma0.10.6_miss,gen_list_jsma,cifar,conv12,100,85,0,1.0,1.4901459264755248,0.0,0.0,0.0,0.0,,,,,,,,33.099023256433526
jsma,True,,,500,,,,,0.1,0.6,,,,,,jsma0.10.6_succ,gen_list_jsma,cifar,conv12,100,85,83,0.9764705882352941,3.379009656906128,1.1608685348339116,10.824981131527146,0.34573593738511066,37.0,0.0006187100503426878,0.9963292026068906,2253.6230425469457,0.040526790582246106,0.9320081060035534,0.9974450874506801,323.8075456005069,34.029952170419236
