attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_l0,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
uni,True,,100.0,500,10.0,,0.5,2.0,,,,,,,,uni10.01000.52.0_succ,gen_list_uni_2,cifar,conv12,100,85,40,0.47058823529411764,4.364821591377258,1.4403648824511914,58.229582859482264,0.1530320972028901,74.55,0.0006754493145178277,0.9967772541104349,3243.0617085980616,0.05068998215291931,0.8026762401525325,0.9957845510878011,465.4520339992454,30.237954741993654
uni,False,,100.0,500,10.0,,0.5,2.0,,,,,,,,uni10.01000.52.0_miss,gen_list_uni_2,cifar,conv12,100,85,45,0.47058823529411764,4.364821591377258,1.4341450243544382,57.81062816131364,0.15144060120603367,51.91111111111111,0.000669915330073915,0.995904301070826,3490.796891097923,0.05453905851036771,0.8278587128423412,0.9949739429859884,500.520166350161,30.237954741993654
uni,True,,100.0,500,10.0,,0.2,2.0,,,,,,,,uni10.01000.22.0_succ,gen_list_uni_2,cifar,conv12,100,85,30,0.35294117647058826,146.11804754018783,1.5874419203658987,55.50282025600736,0.19926111284424272,102.4,0.0008205110423344068,0.9947595528393102,3924.821033730787,0.05897588934923757,0.8312737969830838,0.9958734619044295,562.795653957471,29.67704909820236
uni,False,,100.0,500,10.0,,0.2,2.0,,,,,,,,uni10.01000.22.0_miss,gen_list_uni_2,cifar,conv12,100,85,55,0.35294117647058826,146.11804754018783,1.5948841618329626,55.86263698332968,0.1994706019764488,55.85454545454545,0.0008280537208824491,0.995433589160189,3597.062497143628,0.058678232845775107,0.8227362008209355,0.9993501720730713,516.7230350803989,29.67704909820236
uni,True,,100.0,500,15.0,,0.9,2.0,,,,,,,,uni15.01000.92.0_succ,gen_list_uni_2,cifar,conv12,100,85,29,0.3411764705882353,1.105006330013275,1.2117959535894107,47.277447238293526,0.13104233928755216,105.93103448275862,0.00047810180846247967,0.9972757231313188,2873.380498421258,0.04431164627507856,0.8484238650074871,0.9975137206518696,413.2395195389879,32.084632969873596
uni,False,,100.0,500,15.0,,0.9,2.0,,,,,,,,uni15.01000.92.0_miss,gen_list_uni_2,cifar,conv12,100,85,56,0.3411764705882353,1.105006330013275,1.209618242287006,47.18106820138253,0.1308731658618989,54.839285714285715,0.0004764879626931941,0.997031139606864,2895.8833124931475,0.04519007939984675,0.8498498506619612,0.9945998308224492,415.8361924604318,32.084632969873596
uni,True,,100.0,500,15.0,,0.7,2.0,,,,,,,,uni15.01000.72.0_succ,gen_list_uni_2,cifar,conv12,100,85,30,0.35294117647058826,1.4326821017265319,1.2061925848853015,45.15340212056724,0.14336271191734118,102.3,0.0004737196158030252,0.9971120140455342,2899.995161885893,0.045216043607431346,0.8352433593750335,0.9997938413156896,416.883356353506,31.68553230103016
uni,False,,100.0,500,15.0,,0.7,2.0,,,,,,,,uni15.01000.72.0_miss,gen_list_uni_2,cifar,conv12,100,85,55,0.35294117647058826,1.4326821017265319,1.2052778060332925,45.10236782289398,0.14453539607996613,55.8,0.000473019400111418,0.9971316357840208,2857.4623912250927,0.04447901626002116,0.8665866577962307,0.9935072860049848,410.83235424006597,31.68553230103016
uni,True,,100.0,500,15.0,,0.5,2.0,,,,,,,,uni15.01000.52.0_succ,gen_list_uni_2,cifar,conv12,100,85,39,0.4588235294117647,7.216426160335541,1.3774483541884268,53.33822875586822,0.1734552487438801,78.76923076923077,0.0006177098118517459,0.9970565354018259,3082.581412447914,0.048325107879144,0.8128125458399513,0.998242703222709,443.37981973633055,31.077349556599692
uni,False,,100.0,500,15.0,,0.5,2.0,,,,,,,,uni15.01000.52.0_miss,gen_list_uni_2,cifar,conv12,100,85,46,0.4588235294117647,7.216426160335541,1.3761426347232106,53.16732200664758,0.17283878766718025,66.78260869565217,0.000616597125488578,0.9958632072378515,3450.707156607522,0.05354699123142274,0.8412214032309816,0.999792426768749,495.2020989853809,31.077349556599692
uni,True,,100.0,500,15.0,,0.2,2.0,,,,,,,,uni15.01000.22.0_succ,gen_list_uni_2,cifar,conv12,100,85,36,0.4235294117647059,148.9887924385071,1.573827071632249,53.304508327564946,0.172840256316989,85.27777777777777,0.0008065457891521664,0.9954033990231306,3679.9631405744785,0.05696483859493773,0.8138508267275821,0.9947505601046108,528.7626648897046,29.796803487126788
uni,False,,100.0,500,15.0,,0.2,2.0,,,,,,,,uni15.01000.22.0_miss,gen_list_uni_2,cifar,conv12,100,85,49,0.4235294117647059,148.9887924385071,1.5807374792445112,53.54481613274366,0.1728336221125183,54.10204081632653,0.0008134025871065361,0.9949464114613604,3650.8384798022594,0.058330789471196874,0.8468091450921491,0.9945021962890247,524.1769975594333,29.796803487126788
uni,True,,100.0,500,20.0,,0.9,2.0,,,,,,,,uni20.01000.92.0_succ,gen_list_uni_2,cifar,conv12,100,85,42,0.49411764705882355,1.3634801125526428,1.4231723309269615,56.552810064994254,0.14287839662127128,73.14285714285714,0.000659361322557187,0.9967262332979572,3272.6130584783823,0.052109692760641625,0.8188890822772648,0.9968654237126667,470.5051673836754,31.05441164127319
uni,False,,100.0,500,20.0,,0.9,2.0,,,,,,,,uni20.01000.92.0_miss,gen_list_uni_2,cifar,conv12,100,85,43,0.49411764705882355,1.3634801125526428,1.412696635449446,55.93954168136585,0.14254375734522326,71.44186046511628,0.0006501134394660172,0.9958378451298016,3445.516285713865,0.053760548275210665,0.826652018883685,0.9945466891117086,494.96196413770843,31.05441164127319
uni,True,,100.0,500,20.0,,0.7,2.0,,,,,,,,uni20.01000.72.0_succ,gen_list_uni_2,cifar,conv12,100,85,42,0.49411764705882355,1.3310632252693175,1.3361091465955157,52.91908901285249,0.12878706759097538,73.14285714285714,0.0005811726798918925,0.9967650836922275,3132.28038681437,0.048482756829144456,0.8186994388095854,0.996598019566694,450.6288153042424,31.412867817105703
uni,False,,100.0,500,20.0,,0.7,2.0,,,,,,,,uni20.01000.72.0_miss,gen_list_uni_2,cifar,conv12,100,85,43,0.49411764705882355,1.3310632252693175,1.3265353826828705,52.3634096726313,0.12858507512532258,71.4186046511628,0.0005732185636315649,0.9966048121927176,3188.3034988633053,0.05043932124009229,0.850302173574589,0.994900490774642,458.07147930833406,31.412867817105703
uni,True,,100.0,500,20.0,,0.5,2.0,,,,,,,,uni20.01000.52.0_succ,gen_list_uni_2,cifar,conv12,100,85,46,0.5411764705882353,1.2497537803649903,1.3046413771341379,53.05987870370922,0.14559843730743588,66.76086956521739,0.0005541370445216004,0.9973399810506006,2940.4567355227937,0.0466981444593313,0.8208119647701048,0.9970267633686419,423.43626917513205,32.03328691791309
