attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_l0,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
uni,False,,100.0,500,0.4,,0.2,inf,,,,,,,,uni0.41000.2inf_miss,gen_list_uni_inf,cifar,conv12,100,85,59,0.3058823529411765,103.13602333307266,1.5296109969505207,50.79022157766987,0.16083061262821594,52.016949152542374,0.0007616270894608863,0.9955157719812189,3410.5675285773477,0.054784750633783866,0.8392512105734203,0.9949239450476602,490.51201495145636,30.31888267029543
uni,True,,100.0,500,0.7,,0.9,inf,,,,,,,,uni0.71000.9inf_succ,gen_list_uni_inf,cifar,conv12,100,85,33,0.38823529411764707,1.2411883354187012,1.3241994951682305,51.953946914628034,0.1751499988284765,93.06060606060606,0.0005709362640152356,0.996992209735859,3090.4164104131887,0.048842796510011444,0.8335352446947225,0.9992345615452821,444.432351587167,31.908701533545106
uni,False,,100.0,500,0.7,,0.9,inf,,,,,,,,uni0.71000.9inf_miss,gen_list_uni_inf,cifar,conv12,100,85,52,0.38823529411764707,1.2411883354187012,1.320122057170952,51.74679146416337,0.1732347960318375,59.03846153846154,0.0005674961868796411,0.9965067501400591,3126.137680347711,0.0494725506955444,0.8404072703304271,0.9960104815927255,449.528701113526,31.908701533545106
uni,True,,100.0,500,0.7,,0.7,inf,,,,,,,,uni0.71000.7inf_succ,gen_list_uni_inf,cifar,conv12,100,85,39,0.4588235294117647,1.0877080655097962,1.3397377059109086,54.73004454452301,0.12074790070439291,78.76923076923077,0.0005843520256626222,0.9967537709884061,3138.6325954574318,0.04722910009666604,0.8064364237330478,0.9956166664303608,451.54723178619224,31.577064063673568
uni,False,,100.0,500,0.7,,0.7,inf,,,,,,,,uni0.71000.7inf_miss,gen_list_uni_inf,cifar,conv12,100,85,46,0.4588235294117647,1.0877080655097962,1.333103106637578,54.38611042598693,0.12110185635364268,51.80434782608695,0.0005789030105764526,0.9965247662729823,3245.3845243108854,0.051490157172858216,0.8384856202547479,0.99383076365914,466.38561199817076,31.577064063673568
uni,True,,100.0,500,0.7,,0.5,inf,,,,,,,,uni0.71000.5inf_succ,gen_list_uni_inf,cifar,conv12,100,85,39,0.4588235294117647,1.1073008608818053,1.4410554819689878,55.724015275970665,0.15843756813509138,78.76923076923077,0.0006760265873877078,0.9965989367225273,3312.2627203167453,0.05205341385797933,0.8174500212653216,0.9969305489613248,476.67600946875956,31.275178381244405
uni,False,,100.0,500,0.7,,0.5,inf,,,,,,,,uni0.71000.5inf_miss,gen_list_uni_inf,cifar,conv12,100,85,46,0.4588235294117647,1.1073008608818053,1.4274801366092478,55.04422417798055,0.15860011724712303,66.78260869565217,0.0006639438361213619,0.9954240258454812,3570.2233805815513,0.05422730150355906,0.8310400848057837,0.992570866107451,513.1398609014319,31.275178381244405
uni,True,,100.0,500,0.7,,0.2,inf,,,,,,,,uni0.71000.2inf_succ,gen_list_uni_inf,cifar,conv12,100,85,34,0.4,101.1967655825615,1.5499154347228672,53.025867706508045,0.15920551276949435,90.3529411764706,0.0007823032426597921,0.9944747838563297,3753.4657362671596,0.05776674107333454,0.818980059837855,0.9952375792052761,538.3099917778205,29.63018445964537
uni,False,,100.0,500,0.7,,0.2,inf,,,,,,,,uni0.71000.2inf_miss,gen_list_uni_inf,cifar,conv12,100,85,51,0.4,101.1967655825615,1.5600499990384535,53.37117238047833,0.15932154841076526,60.21568627450981,0.0007922459665705236,0.9958597156522582,3476.1910379544147,0.05633623382175792,0.8381310813951345,0.9962030045555209,499.3629800174144,29.63018445964537
uni,True,,100.0,500,1.0,,0.9,inf,,,,,,,,uni1.01000.9inf_succ,gen_list_uni_inf,cifar,conv12,100,85,40,0.47058823529411764,0.9182923102378845,1.3245493548780067,52.7952267937942,0.18792769775086765,76.75,0.0005711946096689732,0.9959517001617606,3379.4262689463562,0.050750425377776076,0.815437284262018,0.995340380331086,485.62675927874204,31.801982134026712
uni,False,,100.0,500,1.0,,0.9,inf,,,,,,,,uni1.01000.9inf_miss,gen_list_uni_inf,cifar,conv12,100,85,45,0.47058823529411764,0.9182923102378845,1.3217410695882783,52.642130694064086,0.18713368591919446,68.22222222222223,0.0005689851210803064,0.9973675205398779,2903.021114844729,0.04769431749561911,0.836048375985971,0.994309015465122,417.54653105774105,31.801982134026712
uni,True,,100.0,500,1.0,,0.7,inf,,,,,,,,uni1.01000.7inf_succ,gen_list_uni_inf,cifar,conv12,100,85,26,0.3058823529411765,1.901966106891632,1.1507786515127973,46.60008239999226,0.12042892558632207,118.07692307692308,0.00043117842394447615,0.9975498634440546,2862.614697025082,0.04344794670666297,0.8422292057995662,0.9969109362610761,411.91616457834346,33.31626887428642
uni,False,,100.0,500,1.0,,0.7,inf,,,,,,,,uni1.01000.7inf_miss,gen_list_uni_inf,cifar,conv12,100,85,59,0.3058823529411765,1.901966106891632,1.1498913333067386,46.5380398118321,0.12058153817843013,52.016949152542374,0.00043053268014247117,0.9974243067499933,2674.7731918903937,0.042720942379916756,0.8501381145882015,0.9982482639769984,384.57727517787237,33.31626887428642
uni,True,,100.0,500,1.0,,0.5,inf,,,,,,,,uni1.01000.5inf_succ,gen_list_uni_inf,cifar,conv12,100,85,43,0.5058823529411764,1.6087493586540222,1.2852382868845953,50.2084111581293,0.15086416883986134,71.44186046511628,0.0005377696314634008,0.9970867118190968,2980.2893335442354,0.04633376573398722,0.8372892647949145,0.9938397921150008,428.64358675494424,32.2271099668714
uni,False,,100.0,500,1.0,,0.5,inf,,,,,,,,uni1.01000.5inf_miss,gen_list_uni_inf,cifar,conv12,100,85,42,0.5058823529411764,1.6087493586540222,1.2773450834403663,49.84163693065881,0.15062485178645588,73.14285714285714,0.0005314833912524666,0.9966655043908765,3087.6330487300675,0.04840495680865321,0.856819822800073,0.9938059687761376,443.5784489062553,32.2271099668714
uni,True,,100.0,500,1.0,,0.2,inf,,,,,,,,uni1.01000.2inf_succ,gen_list_uni_inf,cifar,conv12,100,85,36,0.4235294117647059,100.29786351919174,1.6861144519445925,58.23027326723666,0.16960607684483206,85.19444444444444,0.0009260415707536538,0.9934622226706151,3963.360240968676,0.0598400268718441,0.8094115590900544,0.9993147797236642,568.1959572111149,28.827645815659967
uni,False,,100.0,500,1.0,,0.2,inf,,,,,,,,uni1.01000.2inf_miss,gen_list_uni_inf,cifar,conv12,100,85,49,0.4235294117647059,100.29786351919174,1.7005492118923302,58.87206433534596,0.16960700770266884,50.244897959183675,0.0009413661016056455,0.9948595069207027,3796.1831999490905,0.061158916295075666,0.8201156746573854,0.9889335560272472,544.7398850061663,28.827645815659967
