attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,max_trasl,max_rot,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb,magnet_det_rate,squeezer_det_rate
boundary,True,,500,500,0.9,,0.01,,,,,,,,25,,,boundary5000.010.925_succ,gen_list_boundary_remain,cifar,resnet50,100,90,83,0.9222222222222223,118.25986968994141,,,,37.01204819277108,,,,,,,,,
boundary,False,,500,500,0.9,,0.01,,,,,,,,25,,,boundary5000.010.925_miss,gen_list_boundary_remain,cifar,resnet50,100,90,7,0.9222222222222223,118.25986968994141,7.544694050592566e-07,3.2806595791479944e-05,2.9685450542160652e-08,438.85714285714283,1.8930241092935481e-16,0.9999999999999992,0.0014708051169738325,1.915586028434477e-08,0.9999999999999917,1.0000000267179474,0.00020981569474702792,,
boundary,True,,5000,500,1.0,,0.01,,,,,,,,25,,,boundary50000.011.025_succ,gen_list_boundary_remain,cifar,resnet50,100,90,81,0.9,512.2042116308212,0.09406660072548882,3.569485891207402,0.014249574372721188,37.925925925925924,7.046849282893459e-06,0.9999754720911155,198.70781879133975,0.0032653170912104665,0.9932695494608308,0.9990344877264529,28.65903870227284,53.53460181476162,
boundary,False,,5000,500,1.0,,0.01,,,,,,,,25,,,boundary50000.011.025_miss,gen_list_boundary_remain,cifar,resnet50,100,90,9,0.9,512.2042116308212,0.028289244447300892,1.0649507003508396,0.004206227710823611,341.3333333333333,1.2983880834983753e-06,0.9999966560799396,49.47907173963329,0.0009597490095834668,0.9976298904114134,0.9996838175180854,7.137855103136811,53.53460181476162,
boundary,True,,5000,500,3.0,,0.01,,,,,,,,25,,,boundary50000.013.025_succ,gen_list_boundary_remain,cifar,resnet50,100,90,81,0.9,1.1499361896514892,0.09406660072548882,3.569485891207402,0.014249574372721188,37.925925925925924,7.046849282893459e-06,0.9999754720911155,198.70781879133975,0.0032653170912104665,0.9932695494608308,0.9990344877264529,28.65903870227284,53.53460181476162,
boundary,False,,5000,500,3.0,,0.01,,,,,,,,25,,,boundary50000.013.025_miss,gen_list_boundary_remain,cifar,resnet50,100,90,9,0.9,1.1499361896514892,0.028289244447300892,1.0649507003508396,0.004206227710823611,341.3333333333333,1.2983880834983753e-06,0.9999966560799396,49.47907173963329,0.0009597490095834668,0.9976298904114134,0.9996838175180854,7.137855103136811,53.53460181476162,
boundary,True,,5000,500,5.0,,0.01,,,,,,,,25,,,boundary50000.015.025_succ,gen_list_boundary_remain,cifar,resnet50,100,90,81,0.9,1.0766702961921693,0.09406660072548882,3.569485891207402,0.014249574372721188,37.925925925925924,7.046849282893459e-06,0.9999754720911155,198.70781879133975,0.0032653170912104665,0.9932695494608308,0.9990344877264529,28.65903870227284,53.53460181476162,
boundary,False,,5000,500,5.0,,0.01,,,,,,,,25,,,boundary50000.015.025_miss,gen_list_boundary_remain,cifar,resnet50,100,90,9,0.9,1.0766702961921693,0.028289244447300892,1.0649507003508396,0.004206227710823611,341.3333333333333,1.2983880834983753e-06,0.9999966560799396,49.47907173963329,0.0009597490095834668,0.9976298904114134,0.9996838175180854,7.137855103136811,53.53460181476162,
boundary,True,,5000,500,7.0,,0.01,,,,,,,,25,,,boundary50000.017.025_succ,gen_list_boundary_remain,cifar,resnet50,100,90,81,0.9,1.0549780583381654,0.09406660072548882,3.569485891207402,0.014249574372721188,37.925925925925924,7.046849282893459e-06,0.9999754720911155,198.70781879133975,0.0032653170912104665,0.9932695494608308,0.9990344877264529,28.65903870227284,53.53460181476162,
boundary,False,,5000,500,7.0,,0.01,,,,,,,,25,,,boundary50000.017.025_miss,gen_list_boundary_remain,cifar,resnet50,100,90,9,0.9,1.0549780583381654,0.028289244447300892,1.0649507003508396,0.004206227710823611,341.3333333333333,1.2983880834983753e-06,0.9999966560799396,49.47907173963329,0.0009597490095834668,0.9976298904114134,0.9996838175180854,7.137855103136811,53.53460181476162,
boundary,True,,5000,500,9.0,,0.01,,,,,,,,25,,,boundary50000.019.025_succ,gen_list_boundary_remain,cifar,resnet50,100,90,81,0.9,1.1377808094024657,0.09406660072548882,3.569485891207402,0.014249574372721188,37.925925925925924,7.046849282893459e-06,0.9999754720911155,198.70781879133975,0.0032653170912104665,0.9932695494608308,0.9990344877264529,28.65903870227284,53.53460181476162,
boundary,False,,5000,500,9.0,,0.01,,,,,,,,25,,,boundary50000.019.025_miss,gen_list_boundary_remain,cifar,resnet50,100,90,9,0.9,1.1377808094024657,0.028289244447300892,1.0649507003508396,0.004206227710823611,341.3333333333333,1.2983880834983753e-06,0.9999966560799396,49.47907173963329,0.0009597490095834668,0.9976298904114134,0.9996838175180854,7.137855103136811,53.53460181476162,
boundary,True,,5000,500,0.01,,0.01,,,,,,,,25,,,boundary50000.010.0125_succ,gen_list_boundary_remain,cifar,resnet50,100,90,74,0.8222222222222222,506.144961669445,0.08507743424335398,3.151869452092886,0.013581732768840818,41.513513513513516,3.5465236713862536e-06,0.9999776729656349,195.82724882647085,0.0031098008600031236,0.9952007088997469,0.9995674037519506,28.246443980975663,53.54490933719146,
boundary,False,,5000,500,0.01,,0.01,,,,,,,,25,,,boundary50000.010.0125_miss,gen_list_boundary_remain,cifar,resnet50,100,90,16,0.8222222222222222,506.144961669445,0.042058386746665094,1.6126264423266863,0.005635765412201486,192.0,1.2912118420477784e-06,0.9999944364720278,84.55991450520386,0.0014652763409237473,0.9990960647560256,0.999864217302062,12.194813194690102,53.54490933719146,
boundary,True,,5000,500,0.01,,0.03,,,,,,,,25,,,boundary50000.030.0125_succ,gen_list_boundary_remain,cifar,resnet50,100,90,79,0.8777777777777778,505.82451634168626,0.0832526323480106,3.0551519667898686,0.014264893967618517,38.88607594936709,3.2813093127745724e-06,0.9999807477720242,182.68679525482662,0.0029577774078393617,0.9954130668444837,0.9996014353609544,26.347252833436574,53.31741386828876,
boundary,False,,5000,500,0.01,,0.03,,,,,,,,25,,,boundary50000.030.0125_miss,gen_list_boundary_remain,cifar,resnet50,100,90,11,0.8777777777777778,505.82451634168626,0.02031495108989031,0.7393031026107216,0.003349303256275399,279.27272727272725,6.622895464478368e-07,0.9999930636175733,59.58185608778694,0.00111615664355867,0.9998466074258577,0.9999470691285239,8.573531684667529,53.31741386828876,
boundary,True,,5000,500,0.02,,0.05,,,,,,,,25,,,boundary50000.050.0225_succ,gen_list_boundary_remain,cifar,resnet50,100,90,77,0.8555555555555555,542.6215391969681,0.09494196525424106,3.5996837592742095,0.014530229940915605,39.896103896103895,6.479827427664452e-06,0.9999747362192886,203.44298380722935,0.0034247644933180403,0.991627342501085,0.9995076690664096,29.334368649499602,52.93792001073262,
boundary,False,,5000,500,0.02,,0.05,,,,,,,,25,,,boundary50000.050.0225_miss,gen_list_boundary_remain,cifar,resnet50,100,90,13,0.8555555555555555,542.6215391969681,0.021791881183108756,0.8155859338369993,0.0031581131671169047,236.30769230769232,3.921083917466756e-07,0.9999984589659747,44.64083776995647,0.0007927975309837827,0.9997840727531794,0.9999689265806674,6.445986295712689,52.93792001073262,
boundary,True,,5000,500,0.02,,0.07,,,,,,,,25,,,boundary50000.070.0225_succ,gen_list_boundary_remain,cifar,resnet50,100,90,75,0.8333333333333334,359.91511024951933,0.08504715479994598,3.170424483692704,0.014113796196804907,40.96,3.509697833071771e-06,0.9999792694637237,188.8404122088193,0.003138882031303192,0.9952944862845671,0.9996181404733587,27.221916022180906,53.18273294131395,
boundary,False,,5000,500,0.02,,0.07,,,,,,,,25,,,boundary50000.070.0225_miss,gen_list_boundary_remain,cifar,resnet50,100,90,15,0.8333333333333334,359.91511024951933,0.020896463681031072,0.8159214879675762,0.003118089825109725,204.8,4.033517040954613e-07,0.9999980015763372,44.965869788296885,0.000721424073363013,0.9993422428764729,0.999844110505537,6.496495790473269,53.18273294131395,
boundary,True,,5000,500,0.03,,0.09,,,,,,,,25,,,boundary50000.090.0325_succ,gen_list_boundary_remain,cifar,resnet50,100,90,74,0.8222222222222222,250.7050342464447,0.08956647036029071,3.3323171486658154,0.01422813037458746,41.513513513513516,3.947662421224374e-06,0.9999775664509732,199.2294860836035,0.003233806353677279,0.9945161979348907,0.9994634240877258,28.738823000617558,54.54010703463188,
boundary,False,,5000,500,0.03,,0.09,,,,,,,,25,,,boundary50000.090.0325_miss,gen_list_boundary_remain,cifar,resnet50,100,90,16,0.8222222222222222,250.7050342464447,0.029200697301748922,1.0970137384464342,0.004372292878243192,192.0,8.599639705970988e-07,0.9999918474700011,67.47833210091603,0.0010732525679080357,0.9994180118535086,0.9999396207477663,9.709469541982765,54.54010703463188,
boundary,True,,5000,500,0.03,,0.1,,,,,,,,25,,,boundary50000.10.0325_succ,gen_list_boundary_remain,cifar,resnet50,100,90,80,0.8888888888888888,228.16720718622207,0.08346000185250124,3.101486380224949,0.013513026364677234,38.4,3.27524412839815e-06,0.9999798686043926,187.9590810441652,0.0030338057504759076,0.9951260340259284,0.9995013824503761,27.110056834160837,54.39063266199413,
boundary,False,,5000,500,0.03,,0.1,,,,,,,,25,,,boundary50000.10.0325_miss,gen_list_boundary_remain,cifar,resnet50,100,90,10,0.8888888888888888,228.16720718622207,0.009233017958245025,0.34285248665983287,0.0016894966422342783,307.2,1.2272571209718308e-07,0.9999996708059932,15.985294533449851,0.0002861563785002941,0.9999676195593906,0.9999915694610104,2.3044634664100068,54.39063266199413,
boundary,True,,5000,500,0.04,,0.3,,,,,,,,25,,,boundary50000.30.0425_succ,gen_list_boundary_remain,cifar,resnet50,100,90,75,0.8333333333333334,223.22960196495058,0.08306191212143761,3.051765793675054,0.014298364787782519,40.96,3.2688009285653216e-06,0.9999810504445901,183.75691810120097,0.002998342985927885,0.9951373416723628,0.9996133172429192,26.50832393048772,53.49953299845635,
boundary,False,,5000,500,0.04,,0.3,,,,,,,,25,,,boundary50000.30.0425_miss,gen_list_boundary_remain,cifar,resnet50,100,90,15,0.8333333333333334,223.22960196495058,0.02698529303089011,1.0261554738635468,0.003812007331380657,204.8,5.885996468413292e-07,0.9999963521134311,60.4258724548827,0.001020226657655757,0.9997821491307071,0.9998268578892543,8.708690838406643,53.49953299845635,
boundary,True,,5000,500,0.04,,0.5,,,,,,,,25,,,boundary50000.50.0425_succ,gen_list_boundary_remain,cifar,resnet50,100,90,77,0.8555555555555555,615.4467985701561,0.08453838962437009,3.1367114128472666,0.013422926814801207,39.896103896103895,3.3644690425872482e-06,0.9999822711696531,184.75415051242368,0.00300373652260738,0.9952287119234963,0.9995838364731171,26.64961428258928,53.46944276460396,
boundary,False,,5000,500,0.04,,0.5,,,,,,,,25,,,boundary50000.50.0425_miss,gen_list_boundary_remain,cifar,resnet50,100,90,13,0.8555555555555555,615.4467985701561,0.022625315302339296,0.8282529633686581,0.003822504210975566,236.30769230769232,4.4543963685567194e-07,0.9999928219597909,63.84158581864163,0.0009922496488103632,0.9994675589618784,0.9999496917789856,9.213361910842515,53.46944276460396,
boundary,True,,5000,500,0.05,,0.7,,,,,,,,25,,,boundary50000.70.0525_succ,gen_list_boundary_remain,cifar,resnet50,100,90,76,0.8444444444444444,228.21237525224686,0.08461298194323436,3.1225253699392064,0.013946279254525717,40.421052631578945,3.372444667461378e-06,0.999980747232899,189.80310390229388,0.0030915179212534834,0.9952377996230858,0.9995196308179232,27.373352214622884,53.51103000601546,
boundary,False,,5000,500,0.05,,0.7,,,,,,,,25,,,boundary50000.70.0525_miss,gen_list_boundary_remain,cifar,resnet50,100,90,14,0.8444444444444444,228.21237525224686,0.030706279108272883,1.2380642783914164,0.004020825178683308,219.42857142857142,1.6969552629060228e-06,0.9999954017776312,56.54697421936573,0.001018068364539234,0.9975653339534813,0.999928037679377,8.159506404816943,53.51103000601546,
boundary,True,,5000,500,0.05,,0.9,,,,,,,,25,,,boundary50000.90.0525_succ,gen_list_boundary_remain,cifar,resnet50,100,90,74,0.8222222222222222,381.1913931798935,0.08426253393118854,3.132680381152884,0.014023995102754842,41.513513513513516,3.4258929751543164e-06,0.9999813851206804,185.91303276636367,0.0030603301066444697,0.9957446875723381,0.9995509250717147,26.8131782498637,53.9845440498877,
boundary,False,,5000,500,0.05,,0.9,,,,,,,,25,,,boundary50000.90.0525_miss,gen_list_boundary_remain,cifar,resnet50,100,90,16,0.8222222222222222,381.1913931798935,0.03766759483785943,1.397991844946903,0.0060032580760033755,190.8125,9.892135997695064e-07,0.9999958007585782,75.08225852560491,0.0011734558562873853,0.995907735694725,0.9998338906344365,10.83589991134534,53.9845440498877,
boundary,True,,5000,500,0.06,,1.0,,,,,,,,25,,,boundary50001.00.0625_succ,gen_list_boundary_remain,cifar,resnet50,100,90,77,0.8555555555555555,600.9970072627068,0.07867557167533687,2.9036848237908464,0.013135619275651345,39.896103896103895,2.9536179817828523e-06,0.999982543110117,175.7507220857395,0.0028149148930093956,0.9952739542686485,0.9995788736176981,25.35019056795611,53.45615640389541,
boundary,False,,5000,500,0.06,,1.0,,,,,,,,25,,,boundary50001.00.0625_miss,gen_list_boundary_remain,cifar,resnet50,100,90,13,0.8555555555555555,600.9970072627068,0.03640143609082797,1.3692187262659297,0.005475986514066327,236.30769230769232,1.4279839381081385e-06,0.9999904240826716,86.01051265806589,0.0015176215056156548,0.999296723411625,0.9999900959730641,12.378917742381635,53.45615640389541,
boundary,True,,5000,500,0.06,,3.0,,,,,,,,25,,,boundary50003.00.0625_succ,gen_list_boundary_remain,cifar,resnet50,100,90,79,0.8777777777777778,597.1659043121338,0.07365477773380673,2.684327881210455,0.012586629857302462,38.88607594936709,2.5920301458050746e-06,0.9999845998639405,165.18006524615345,0.0026761661899252446,0.9959353883318786,0.9996809518513542,23.81900013204676,54.945704738422485,
boundary,False,,5000,500,0.06,,3.0,,,,,,,,25,,,boundary50003.00.0625_miss,gen_list_boundary_remain,cifar,resnet50,100,90,11,0.8777777777777778,597.1659043121338,0.04239234094029884,1.5588556264681814,0.007307277202818699,279.27272727272725,2.3806885807775136e-06,0.999994880914662,66.95086705259844,0.0012565973536292072,0.9959147473541556,0.9998720761400253,9.655842037822202,54.945704738422485,
boundary,True,,5000,500,0.07,,5.0,,,,,,,,25,,,boundary50005.00.0725_succ,gen_list_boundary_remain,cifar,resnet50,100,90,80,0.8888888888888888,460.4131301569939,0.08230488692150836,3.054610915867861,0.013816167597234353,38.4,3.3456017843170964e-06,0.9999800542209846,180.55863849098995,0.0030119751752512706,0.9952316519029625,0.9996116925672982,26.024157593736657,53.83753584102963,
boundary,False,,5000,500,0.07,,5.0,,,,,,,,25,,,boundary50005.00.0725_miss,gen_list_boundary_remain,cifar,resnet50,100,90,10,0.8888888888888888,460.4131301569939,0.021748915901120963,0.858456180188359,0.002688520766940777,307.2,5.20352373952331e-07,0.9999940042002595,72.06923318333565,0.0010856859163901346,0.9998366727561028,0.9999538360346765,10.392138455397872,53.83753584102963,
boundary,True,,5000,500,0.07,,7.0,,,,,,,,25,,,boundary50007.00.0725_succ,gen_list_boundary_remain,cifar,resnet50,100,90,76,0.8444444444444444,473.813497402668,0.0865343564795286,3.2008487176134905,0.0141381263202854,40.421052631578945,3.767650861559779e-06,0.9999798898945427,188.33280159476098,0.003074215363512128,0.9947647173264185,0.9995916198619116,27.15341050862824,54.35926333321772,
boundary,False,,5000,500,0.07,,7.0,,,,,,,,25,,,boundary50007.00.0725_miss,gen_list_boundary_remain,cifar,resnet50,100,90,14,0.8444444444444444,473.813497402668,0.023748550248584032,0.8691800619162473,0.003520209559289022,219.42857142857142,4.601305775662365e-07,0.9999964923265038,61.88169175524691,0.0010051724641127805,0.9995817623119108,0.9997902519611339,8.95479918877544,54.35926333321772,
boundary,True,,5000,500,0.08,,9.0,,,,,,,,25,,,boundary50009.00.0825_succ,gen_list_boundary_remain,cifar,resnet50,100,90,78,0.8666666666666667,487.72841707229617,0.07776063978335326,2.8326143080996227,0.014138994359937125,39.38461538461539,2.8202051070302837e-06,0.9999830857144073,174.20774582758688,0.002786399959214244,0.9956466151239863,0.9996487210887189,25.132094429285253,54.17795647429169,
boundary,False,,5000,500,0.08,,9.0,,,,,,,,25,,,boundary50009.00.0825_miss,gen_list_boundary_remain,cifar,resnet50,100,90,12,0.8666666666666667,487.72841707229617,0.0477510451113145,1.8937810570883216,0.005825663898505422,256.0,2.606677266278514e-06,0.999991472817508,92.03931591020869,0.0016252277204014357,0.9979234783434263,0.9999035925017196,13.262389175293885,54.17795647429169,
elastic,True,0,10,500,,,,,,,,,,,,,,elastic100.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,15.605614404678345,2.3296712793419974,94.55294506980695,0.1823724999621685,34.50561797752809,0.0114339779681198,0.9694028985854187,5948.9020891510145,0.07827584337803856,0.8448248131370877,0.9421368883727333,857.6242123568608,45.087307390080596,
elastic,False,0,10.0,500,,,,,,,,,,,,,,elastic100.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,15.605614404678345,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,45.087307390080596,
elastic,True,0,30.0,500,,,,,,,,,,,,,,elastic300.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,46.86221928358078,2.1950122456176673,88.65920382482173,0.16490297271782056,34.50561797752809,0.011619259905524853,0.9709649584325568,5476.368596639577,0.07123812387126432,0.8616901385958493,0.9395062334425266,790.1414065712966,48.63022388615222,
elastic,False,0,30.0,500,,,,,,,,,,,,,,elastic300.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,46.86221928358078,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,48.63022388615222,
elastic,True,0,50.0,500,,,,,,,,,,,,,,elastic500.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,87.37472320079803,1.4208567760243918,47.155202670287856,0.14131093141208884,34.50561797752809,0.0046288128318051035,0.982132419453088,3534.556559454908,0.04979193043243853,0.8868649411853851,0.9388833622574742,512.5950703811714,48.024269774131106,
elastic,False,0,50.0,500,,,,,,,,,,,,,,elastic500.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,87.37472320079803,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,48.024269774131106,
elastic,True,0,70.0,500,,,,,,,,,,,,,,elastic700.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,113.57975841522217,1.0451985008766114,30.40308821210668,0.13590239095581624,34.50561797752809,0.0014147885435840627,0.9915808732812853,2367.5178782827966,0.03873820764785092,0.8932030675818545,0.9495760132907709,343.7712531334816,47.96913665903909,
elastic,False,0,70.0,500,,,,,,,,,,,,,,elastic700.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,113.57975841522217,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,47.96913665903909,
elastic,True,1,10.0,500,,,,,,,,,,,,,,elastic101.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,15.032387437820434,2.870998423798298,119.31401757490593,0.20526668207662888,34.50561797752809,0.014701824286912869,0.962553634456599,6926.886366455526,0.09387535731799336,0.8196025774997713,0.9249542268660148,999.8093335406292,44.77303226457867,
elastic,False,1,10.0,500,,,,,,,,,,,,,,elastic101.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,15.032387437820434,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,44.77303226457867,
elastic,True,1,30.0,500,,,,,,,,,,,,,,elastic301.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,47.16048636674881,1.9379079012039142,76.38087230294603,0.15892069995555946,34.50561797752809,0.008248398433197959,0.9762174427031647,4605.293798331463,0.06677975350065596,0.8568816441405643,0.9282598291502007,664.6624708941081,47.929488786791616,
elastic,False,1,30.0,500,,,,,,,,,,,,,,elastic301.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,47.16048636674881,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,47.929488786791616,
elastic,True,1,50.0,500,,,,,,,,,,,,,,elastic501.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,69.8629964017868,0.8938953062990074,29.856651871420706,0.11164016013070005,34.50561797752809,0.0016493360721794774,0.9918054247962635,2120.119631743638,0.03440425636626082,0.9126009471767039,0.9836859827090736,307.111153839386,49.28223854310958,
elastic,False,1,50.0,500,,,,,,,,,,,,,,elastic501.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,69.8629964017868,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,49.28223854310958,
elastic,True,1,70.0,500,,,,,,,,,,,,,,elastic701.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,128.01304654359816,0.663106920734241,20.5373801872962,0.1054488319531001,34.50561797752809,0.0009645154560403951,0.9940153925537859,1745.0848843661659,0.026676623308749526,0.9352237008101012,0.9923275590465378,251.8926526537855,53.479634624012434,
elastic,False,1,70.0,500,,,,,,,,,,,,,,elastic701.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,128.01304654359816,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,53.479634624012434,
elastic,True,1,90.0,500,,,,,,,,,,,,,,elastic901.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,199.25290612459182,0.4870924131369011,13.85913331498893,0.09776787856506727,34.50561797752809,0.00046398619066107785,0.9970735618650837,1166.464865820971,0.01981963347973199,0.9562080966642518,0.9937244585372895,167.66637821331972,53.88292578127363,
elastic,False,1,90.0,500,,,,,,,,,,,,,,elastic901.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,199.25290612459182,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,53.88292578127363,
elastic,True,3,10.0,500,,,,,,,,,,,,,,elastic103.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,20.11682412147522,2.8774746961094975,119.59101818662576,0.20681555999119164,34.50561797752809,0.014720983540042951,0.962411314422023,6955.456460248124,0.09425030668103204,0.81963864492109,0.9245448036862179,1003.7256230113059,44.748736834093364,
elastic,False,3,10.0,500,,,,,,,,,,,,,,elastic103.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,20.11682412147522,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,44.748736834093364,
elastic,True,3,30.0,500,,,,,,,,,,,,,,elastic303.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,58.4202366232872,1.9381563593784241,75.89907594798703,0.15454456063660857,34.50561797752809,0.008098562141293461,0.9765227878348133,4574.014778737679,0.06718935984550893,0.8541491479614238,0.9290572158632354,660.1239359586411,48.618884405778346,
elastic,False,3,30.0,500,,,,,,,,,,,,,,elastic303.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,58.4202366232872,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,48.618884405778346,
elastic,True,3,50.0,500,,,,,,,,,,,,,,elastic503.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,110.14311776399613,0.9398836490940188,32.18897234543125,0.11331497813962457,34.50561797752809,0.002368840444618238,0.9893504220450492,2379.057132301855,0.035882797096974506,0.9144801419738969,0.9835526939973572,344.2986822555855,50.137303219690686,
elastic,False,3,50.0,500,,,,,,,,,,,,,,elastic503.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,110.14311776399613,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,50.137303219690686,
elastic,True,3,70.0,500,,,,,,,,,,,,,,elastic703.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,172.49031280040742,0.6140272499233325,18.790619241612845,0.11022974237626829,34.50561797752809,0.0006712895661589642,0.9965848634412271,1410.2674203917654,0.024403060177888188,0.9380481870719364,0.9872816554691797,203.08384811395976,55.16342216819368,
elastic,False,3,70.0,500,,,,,,,,,,,,,,elastic703.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,172.49031280040742,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,55.16342216819368,
elastic,True,3,90.0,500,,,,,,,,,,,,,,elastic903.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,236.4461482357979,0.3990658770819693,10.032311860168264,0.08646021601037142,34.50561797752809,0.00014669227049855647,0.999072220745879,904.9592961739985,0.015363017894552857,0.9597785830472991,0.9971324752859472,130.03641385412408,55.30435576108448,
elastic,False,3,90.0,500,,,,,,,,,,,,,,elastic903.0_miss,gen_list_elastic,cifar,resnet50,100,90,1,0.9888888888888889,236.4461482357979,8.051090364481868e-07,3.5917041275423944e-05,2.9685450542160652e-08,3064.0,2.1100278664405197e-16,0.9999999999999994,0.0015028724796691238,1.110666979104176e-08,0.9999999999999934,1.0000000375051676,0.0002169582823150954,55.30435576108448,
elastic,True,5,10.0,500,,,,,,,,,,,,,,elastic105.0_succ,gen_list_elastic,cifar,resnet50,100,90,89,0.9888888888888889,19.097326271533966,2.8617427651718117,118.81653681521446,0.2035745698365659,34.50561797752809,0.014609318923262327,0.9624484516020267,6935.082104766631,0.0937322546887464,0.821085269510557,0.9245139549899509,1000.721790429276,44.78060188725912,
