attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,max_trasl,max_rot,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_l0,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
pgd,True,,1e+02,500,0.1,,,,,,,,,,,,,pgd0.1100_succ,gen_list_pgd,cifar,resnet50,100,90,90,1.0,2.45751932144165,3.529219291608233,170.75294829797323,0.10000005212484626,34.13333333333333,0.0040565521268522515,0.9833126105268302,7415.542736681647,0.1306868460703869,0.5436364974616583,0.9562617603026495,1067.4105461070988,23.54787881206697
pgd,False,,100.0,500,0.1,,,,,,,,,,,,,pgd0.1100_miss,gen_list_pgd,cifar,resnet50,100,90,0,1.0,2.45751932144165,0.0,0.0,0.0,0.0,,,,,,,,23.54787881206697
pgd,True,,100.0,500,0.03,,,,,,,,,,,,,pgd0.03100_succ,gen_list_pgd,cifar,resnet50,100,90,90,1.0,0.9815124869346619,1.1653125093822472,57.85996572894517,0.030000015699785533,34.13333333333333,0.00044243987530133953,0.9977251439956567,2456.2606471107947,0.04358024094896003,0.8320350928281416,0.9886398603952271,353.5548851495225,32.16656595550455
pgd,False,,100.0,500,0.03,,,,,,,,,,,,,pgd0.03100_miss,gen_list_pgd,cifar,resnet50,100,90,0,1.0,0.9815124869346619,0.0,0.0,0.0,0.0,,,,,,,,32.16656595550455
pgd,True,,100.0,500,0.05,,,,,,,,,,,,,pgd0.05100_succ,gen_list_pgd,cifar,resnet50,100,90,90,1.0,1.056757049560547,1.8542161460793447,90.97769731753607,0.05000004117525224,34.13333333333333,0.00111982225642657,0.9947473139290444,3898.8628839536145,0.06921744853010962,0.7324201474534581,0.980769853026249,561.3228335977537,28.665009348388406
pgd,False,,100.0,500,0.05,,,,,,,,,,,,,pgd0.05100_miss,gen_list_pgd,cifar,resnet50,100,90,0,1.0,1.056757049560547,0.0,0.0,0.0,0.0,,,,,,,,28.665009348388406
pgd,True,,100.0,500,0.07,,,,,,,,,,,,,pgd0.07100_succ,gen_list_pgd,cifar,resnet50,100,90,90,1.0,1.0446055960655212,2.535052277562449,123.61109557233982,0.07000002614553184,34.13333333333333,0.0020931449121492996,0.9908125098032013,5324.679844537081,0.09440483453469593,0.6468349828863915,0.972606224761427,766.5172467762815,26.203896632402806
pgd,False,,100.0,500,0.07,,,,,,,,,,,,,pgd0.07100_miss,gen_list_pgd,cifar,resnet50,100,90,0,1.0,1.0446055960655212,0.0,0.0,0.0,0.0,,,,,,,,26.203896632402806
pgd,True,,100.0,500,0.09,,,,,,,,,,,,,pgd0.09100_succ,gen_list_pgd,cifar,resnet50,100,90,90,1.0,1.324106900691986,3.2010219287145896,155.40461093722283,0.09000006127721087,34.13333333333333,0.003336978186402948,0.9860178662900891,6724.0456442967325,0.11881312023135994,0.5749871631258401,0.9631130382688485,967.7365789454516,24.363315595998078
pgd,False,,100.0,500,0.09,,,,,,,,,,,,,pgd0.09100_miss,gen_list_pgd,cifar,resnet50,100,90,0,1.0,1.324106900691986,0.0,0.0,0.0,0.0,,,,,,,,24.363315595998078
